Geneid	GeneSymbol	Chromosome	Start	End	Class	Strand	Length
ENSMUSG00000024173.11	 Tpsab1	chr17	25343245	25345562	 protein_coding	-	2317
ENSMUSG00000033825.10	 Tpsb2	chr17	25366305	25369098	 protein_coding	+	2793
ENSMUSG00000033200.16	 Tpsg1	chr17	25369273	25374442	 protein_coding	+	5169
ENSMUSG00000024112.16	 Cacna1h	chr17	25374285	25433783	 protein_coding	-	59498
ENSMUSG00000024175.2	 Tekt4	chr17	25454615	25476602	 protein_coding	+	21987
ENSMUSG00000050824.12	 Sstr5	chr17	25489875	25497288	 protein_coding	-	7413
ENSMUSG00000117437.1	 Gm33727	chr17	25518585	25522565	 lncRNA	+	3980
ENSMUSG00000117420.1	 Gm50025	chr17	25531437	25533045	 lncRNA	-	1608
ENSMUSG00000117577.1	 Gm33801	chr17	25537017	25538938	 lncRNA	-	1921
ENSMUSG00000117544.1	 Rpsa-ps6	chr17	25548903	25549489	 processed_pseudogene	-	586
ENSMUSG00000117445.1	 Gm50026	chr17	25552048	25561213	 lncRNA	-	9165
ENSMUSG00000024176.10	 Sox8	chr17	25565892	25570686	 protein_coding	-	4794
ENSMUSG00000091475.3	 2810468N07Rik	chr17	25570358	25575043	 lncRNA	+	4685
ENSMUSG00000002279.19	 Lmf1	chr17	25579085	25662826	 protein_coding	+	83741
ENSMUSG00000096451.1	 Gm22645	chr17	25694114	25694220	 snRNA	-	106
ENSMUSG00000117791.1	 AC134908.3	chr17	25698103	25698849	 lncRNA	-	746
ENSMUSG00000118136.1	 AC134908.5	chr17	25698854	25700464	 lncRNA	+	1610
ENSMUSG00000117657.1	 AC134908.1	chr17	25705049	25705822	 processed_pseudogene	+	773
ENSMUSG00000025739.13	 Gng13	chr17	25717171	25719406	 protein_coding	+	2235
ENSMUSG00000019214.14	 Chtf18	chr17	25718926	25727419	 protein_coding	-	8493
ENSMUSG00000041199.3	 Rpusd1	chr17	25727670	25731464	 protein_coding	+	3794
ENSMUSG00000041062.7	 Mslnl	chr17	25736042	25748330	 protein_coding	+	12288
ENSMUSG00000076274.1	 Gm25083	chr17	25746788	25746879	 miRNA	-	91
ENSMUSG00000063011.7	 Msln	chr17	25748613	25754378	 protein_coding	-	5765
ENSMUSG00000117741.1	 AC134908.2	chr17	25760202	25760522	 lncRNA	+	320
ENSMUSG00000002280.11	 Narfl	chr17	25773776	25783332	 protein_coding	+	9556
ENSMUSG00000061046.9	 Haghl	chr17	25779843	25785673	 protein_coding	-	5830
ENSMUSG00000098329.1	 Mir6966	chr17	25780808	25780879	 miRNA	+	71
ENSMUSG00000071202.5	 Ccdc78	chr17	25786580	25790513	 protein_coding	+	3933
ENSMUSG00000057411.9	 Fam173a	chr17	25790080	25792901	 protein_coding	-	2821
ENSMUSG00000118135.1	 AC134908.4	chr17	25790500	25795659	 protein_coding	-	5159
ENSMUSG00000002274.13	 Metrn	chr17	25793221	25797136	 protein_coding	-	3915
ENSMUSG00000097518.1	 Gm26694	chr17	25794894	25964784	 lncRNA	+	169890
ENSMUSG00000025738.8	 Fbxl16	chr17	25809085	25821255	 protein_coding	+	12170
ENSMUSG00000025737.5	 Wdr24	chr17	25823627	25828730	 protein_coding	+	5103
ENSMUSG00000025736.15	 Jmjd8	chr17	25828867	25831843	 protein_coding	+	2976
ENSMUSG00000039615.9	 Stub1	chr17	25830505	25833404	 protein_coding	-	2899
ENSMUSG00000093076.1	 Mir3082	chr17	25831365	25831428	 miRNA	-	63
ENSMUSG00000025735.13	 Rhbdl1	chr17	25834465	25837295	 protein_coding	-	2830
ENSMUSG00000093593.1	 Gm20683	chr17	25834465	25841763	 protein_coding	-	7298
ENSMUSG00000025733.17	 Rhot2	chr17	25838457	25844851	 protein_coding	-	6394
ENSMUSG00000073434.12	 Wdr90	chr17	25844771	25861501	 protein_coding	-	16730
ENSMUSG00000025732.6	 Mcrip2	chr17	25863698	25868764	 protein_coding	-	5066
ENSMUSG00000025731.16	 Mettl26	chr17	25875074	25877169	 protein_coding	+	2095
ENSMUSG00000071192.6	 Wfikkn1	chr17	25877628	25880858	 protein_coding	-	3230
ENSMUSG00000025730.14	 Rab40c	chr17	25882114	25919727	 protein_coding	-	37613
ENSMUSG00000057580.4	 Gm10012	chr17	25901856	25902227	 transcribed_processed_pseudogene	+	371
ENSMUSG00000084862.1	 Gm16278	chr17	25919089	25935745	 lncRNA	+	16656
ENSMUSG00000025728.16	 Pigq	chr17	25926421	25944936	 protein_coding	-	18515
ENSMUSG00000090113.7	 Nhlrc4	chr17	25942233	25944961	 protein_coding	-	2728
ENSMUSG00000025727.8	 A930017K11Rik	chr17	25946387	25952565	 protein_coding	-	6178
ENSMUSG00000097405.1	 D630044L22Rik	chr17	25951472	25963610	 lncRNA	+	12138
ENSMUSG00000037326.10	 Capn15	chr17	25958364	25985796	 protein_coding	-	27432
ENSMUSG00000097523.2	 1700022N22Rik	chr17	25985808	25991030	 lncRNA	+	5222
ENSMUSG00000037098.18	 Rab11fip3	chr17	25989036	26069555	 protein_coding	-	80519
ENSMUSG00000118105.1	 AC140047.1	chr17	26073146	26073988	 processed_pseudogene	+	842
ENSMUSG00000036775.13	 Decr2	chr17	26081208	26090337	 protein_coding	-	9129
ENSMUSG00000024177.9	 Nme4	chr17	26091734	26095602	 protein_coding	-	3868
ENSMUSG00000049124.4	 Gm8186	chr17	26098991	26099221	 processed_pseudogene	-	230
ENSMUSG00000024180.14	 Tmem8	chr17	26113299	26123254	 protein_coding	+	9955
ENSMUSG00000024181.9	 Mrpl28	chr17	26123500	26126613	 protein_coding	+	3113
ENSMUSG00000024182.16	 Axin1	chr17	26138688	26195811	 protein_coding	+	57123
ENSMUSG00000117374.1	 Gm49983	chr17	26158569	26159004	 processed_pseudogene	-	435
ENSMUSG00000024184.15	 Pdia2	chr17	26195999	26199087	 protein_coding	-	3088
ENSMUSG00000073433.11	 Arhgdig	chr17	26199183	26207786	 protein_coding	-	8603
ENSMUSG00000024186.15	 Rgs11	chr17	26202951	26211324	 protein_coding	+	8373
ENSMUSG00000024187.15	 Fam234a	chr17	26211822	26244242	 protein_coding	-	32420
ENSMUSG00000088273.1	 Gm23123	chr17	26223502	26223645	 snoRNA	+	143
ENSMUSG00000117513.1	 Gm3946	chr17	26223711	26224554	 processed_pseudogene	+	843
ENSMUSG00000117622.1	 Gm20026	chr17	26232564	26232881	 processed_pseudogene	+	317
ENSMUSG00000117609.1	 Gm50007	chr17	26251350	26251445	 unprocessed_pseudogene	-	95
ENSMUSG00000024188.16	 Luc7l	chr17	26252896	26285504	 protein_coding	+	32608
ENSMUSG00000117596.1	 Gm50013	chr17	26267395	26274744	 lncRNA	-	7349
ENSMUSG00000089764.2	 Gm16580	chr17	26269337	26270384	 processed_pseudogene	+	1047
ENSMUSG00000084893.3	 Hba-ps4	chr17	26286363	26287061	 unprocessed_pseudogene	-	698
ENSMUSG00000117551.1	 Gm50015	chr17	26317418	26322622	 lncRNA	-	5204
ENSMUSG00000034413.14	 Neurl1b	chr17	26414829	26446349	 protein_coding	+	31520
ENSMUSG00000118232.1	 AC122252.3	chr17	26449388	26464157	 lncRNA	-	14769
ENSMUSG00000118107.1	 AC122252.2	chr17	26467560	26503200	 lncRNA	-	35640
ENSMUSG00000024190.7	 Dusp1	chr17	26505590	26562128	 protein_coding	-	56538
ENSMUSG00000118368.1	 AC122252.4	chr17	26525067	26525293	 processed_pseudogene	-	226
ENSMUSG00000118068.1	 AC122252.1	chr17	26536375	26538227	 lncRNA	-	1852
ENSMUSG00000068604.4	 Gm8225	chr17	26542760	26543715	 processed_pseudogene	+	955
ENSMUSG00000001576.15	 Ergic1	chr17	26561489	26656934	 protein_coding	+	95445
ENSMUSG00000094969.1	 Gm22420	chr17	26580802	26580927	 miRNA	-	125
ENSMUSG00000091078.1	 Gm17218	chr17	26620358	26625100	 lncRNA	-	4742
ENSMUSG00000015575.15	 Atp6v0e	chr17	26663231	26699647	 protein_coding	+	36416
ENSMUSG00000048249.14	 Crebrf	chr17	26715650	26776635	 protein_coding	+	60985
ENSMUSG00000024191.15	 Bnip1	chr17	26781066	26792565	 protein_coding	+	11499
ENSMUSG00000015579.5	 Nkx2-5	chr17	26838664	26845009	 protein_coding	-	6345
ENSMUSG00000078838.3	 Gm17382	chr17	26860271	26886202	 lncRNA	-	25931
ENSMUSG00000092539.2	 Gm20468	chr17	26861421	26898531	 lncRNA	+	37110
ENSMUSG00000117903.1	 AC144621.1	chr17	26880456	26880608	 processed_pseudogene	-	152
ENSMUSG00000118147.1	 AC144621.3	chr17	26896314	26934563	 lncRNA	-	38249
ENSMUSG00000024301.10	 Kifc5b	chr17	26917091	26932583	 protein_coding	+	15492
ENSMUSG00000098586.1	 Gm27775	chr17	26920962	26921019	 miRNA	+	57
ENSMUSG00000024193.8	 Phf1	chr17	26933052	26937908	 protein_coding	+	4856
ENSMUSG00000024194.16	 Cuta	chr17	26933819	26939569	 protein_coding	-	5750
ENSMUSG00000098510.1	 Mir6968	chr17	26935472	26935539	 miRNA	+	67
ENSMUSG00000067629.13	 Syngap1	chr17	26941253	26972434	 protein_coding	+	31181
ENSMUSG00000093118.1	 Mir3083	chr17	26948056	26948119	 miRNA	-	63
ENSMUSG00000079605.5	 Zbtb9	chr17	26973167	27008376	 protein_coding	+	35209
ENSMUSG00000117819.1	 Ggnbp1	chr17	26973217	27036378	 protein_coding	+	63161
ENSMUSG00000118007.1	 AC144621.2	chr17	26974510	26978626	 lncRNA	-	4116
ENSMUSG00000048731.15	 Ggnbp1	chr17	27017987	27037624	 protein_coding	+	19637
ENSMUSG00000057789.14	 Bak1	chr17	27019810	27029009	 protein_coding	-	9199
ENSMUSG00000117799.1	 AC132404.1	chr17	27048276	27051414	 lncRNA	-	3138
ENSMUSG00000042644.9	 Itpr3	chr17	27057304	27122223	 protein_coding	+	64919
ENSMUSG00000098826.1	 Mir7677	chr17	27091245	27091311	 miRNA	+	66
ENSMUSG00000086898.1	 Itpr3os	chr17	27099658	27101440	 lncRNA	-	1782
ENSMUSG00000024208.16	 Uqcc2	chr17	27122663	27133916	 protein_coding	-	11253
ENSMUSG00000118010.1	 AC132404.2	chr17	27139549	27140003	 lncRNA	+	454
ENSMUSG00000024210.3	 Ip6k3	chr17	27143965	27167795	 protein_coding	-	23830
ENSMUSG00000044857.8	 Lemd2	chr17	27189600	27204469	 protein_coding	-	14869
ENSMUSG00000097090.1	 Gm26724	chr17	27201032	27203071	 lncRNA	+	2039
ENSMUSG00000117916.1	 9630028I04Rik	chr17	27235075	27248066	 lncRNA	-	12991
ENSMUSG00000117794.1	 AC141882.1	chr17	27244854	27258413	 lncRNA	+	13559
ENSMUSG00000116751.1	 Gm49793	chr17	27308316	27318696	 lncRNA	-	10380
ENSMUSG00000105142.1	 Mir7214	chr17	27317035	27317095	 miRNA	-	60
ENSMUSG00000073430.5	 Gm10505	chr17	27325035	27344833	 lncRNA	+	19798
ENSMUSG00000099237.1	 Mir7216	chr17	27328385	27328460	 miRNA	+	75
ENSMUSG00000116692.1	 Gm49795	chr17	27353861	27354668	 lncRNA	-	807
ENSMUSG00000116879.1	 Gm49794	chr17	27354111	27367492	 lncRNA	+	13381
ENSMUSG00000106578.1	 Mir7217	chr17	27355738	27355799	 miRNA	+	61
ENSMUSG00000106215.1	 Mir7218	chr17	27358097	27358155	 miRNA	+	58
ENSMUSG00000116970.1	 Gm49796	chr17	27398147	27399221	 lncRNA	+	1074
ENSMUSG00000063239.17	 Grm4	chr17	27422387	27521403	 protein_coding	-	99016
ENSMUSG00000116682.1	 Gm49789	chr17	27437529	27438027	 TEC	+	498
ENSMUSG00000116568.1	 Gm49790	chr17	27468492	27468889	 TEC	-	397
ENSMUSG00000082177.2	 Gm16005	chr17	27522573	27522844	 processed_pseudogene	+	271
ENSMUSG00000082741.2	 Gm9703	chr17	27530067	27530412	 processed_pseudogene	+	345
ENSMUSG00000116657.1	 Gm49774	chr17	27545707	27556518	 lncRNA	-	10811
ENSMUSG00000116548.1	 Gm49773	chr17	27552972	27553323	 TEC	+	351
ENSMUSG00000046711.16	 Hmga1	chr17	27556497	27563674	 protein_coding	+	7177
ENSMUSG00000062753.14	 AI413582	chr17	27563573	27565756	 protein_coding	-	2183
ENSMUSG00000116884.1	 C130040N14Rik	chr17	27565112	27566222	 lncRNA	+	1110
ENSMUSG00000024213.14	 Nudt3	chr17	27579382	27623495	 protein_coding	-	44113
ENSMUSG00000117338.1	 Gm49804	chr17	27580780	27635222	 protein_coding	-	54442
ENSMUSG00000116571.1	 Gm49741	chr17	27623497	27624265	 lncRNA	+	768
ENSMUSG00000052146.16	 Rps10	chr17	27630418	27636669	 protein_coding	-	6251
ENSMUSG00000087387.2	 Gm15420	chr17	27635343	27636868	 lncRNA	+	1525
ENSMUSG00000040276.15	 Pacsin1	chr17	27655509	27711482	 protein_coding	+	55973
ENSMUSG00000024215.14	 Spdef	chr17	27714352	27728955	 protein_coding	-	14603
ENSMUSG00000086485.2	 Gm15458	chr17	27735220	27741492	 lncRNA	+	6272
ENSMUSG00000056692.13	 Ilrun	chr17	27751235	27820648	 protein_coding	-	69413
ENSMUSG00000080731.2	 Rps2-ps9	chr17	27784379	27785246	 transcribed_processed_pseudogene	+	867
ENSMUSG00000024217.10	 Snrpc	chr17	27838150	27851968	 protein_coding	+	13818
ENSMUSG00000039512.12	 Uhrf1bp1	chr17	27856441	27900041	 protein_coding	+	43600
ENSMUSG00000117161.1	 Gm49803	chr17	27868481	27868978	 processed_pseudogene	-	497
ENSMUSG00000024218.13	 Taf11	chr17	27901122	27909844	 protein_coding	-	8722
ENSMUSG00000117216.1	 Gm49801	chr17	27907803	27908349	 lncRNA	+	546
ENSMUSG00000024219.16	 Anks1	chr17	27909306	28062775	 protein_coding	+	153469
ENSMUSG00000085846.1	 Gm15597	chr17	27959615	27965316	 lncRNA	-	5701
ENSMUSG00000117130.1	 Gm49802	chr17	27982392	27983158	 lncRNA	+	766
ENSMUSG00000117263.1	 Gm35290	chr17	28001065	28002362	 lncRNA	-	1297
ENSMUSG00000062859.15	 Tcp11	chr17	28066745	28080639	 protein_coding	-	13894
ENSMUSG00000085521.4	 4930526A20Rik	chr17	28075050	28076677	 transcribed_processed_pseudogene	-	1627
ENSMUSG00000117120.1	 AC132460.1	chr17	28076418	28080295	 lncRNA	-	3877
ENSMUSG00000117189.1	 Gm49897	chr17	28139628	28140106	 TEC	-	478
ENSMUSG00000038677.14	 Scube3	chr17	28142141	28174854	 protein_coding	+	32713
ENSMUSG00000117171.1	 C230013L11Rik	chr17	28174657	28177682	 lncRNA	-	3025
ENSMUSG00000024220.14	 Zfp523	chr17	28177129	28205886	 protein_coding	+	28757
ENSMUSG00000002257.8	 Def6	chr17	28207778	28228608	 protein_coding	+	20830
ENSMUSG00000117028.1	 Gm49874	chr17	28223104	28224167	 lncRNA	-	1063
ENSMUSG00000002250.16	 Ppard	chr17	28232700	28301474	 protein_coding	+	68774
ENSMUSG00000007570.16	 Fance	chr17	28313519	28326572	 protein_coding	+	13053
ENSMUSG00000117027.1	 Gm49886	chr17	28318186	28319602	 lncRNA	-	1416
ENSMUSG00000117303.1	 Gm49889	chr17	28326953	28328521	 lncRNA	-	1568
ENSMUSG00000037805.15	 Rpl10a	chr17	28328471	28331033	 protein_coding	+	2562
ENSMUSG00000002249.21	 Tead3	chr17	28331671	28350817	 protein_coding	-	19146
ENSMUSG00000037446.14	 Tulp1	chr17	28351515	28365222	 protein_coding	-	13707
ENSMUSG00000024222.17	 Fkbp5	chr17	28399094	28517527	 protein_coding	-	118433
ENSMUSG00000117313.1	 Gm49838	chr17	28424723	28426430	 lncRNA	-	1707
ENSMUSG00000117084.1	 Gm22146	chr17	28446500	28456457	 lncRNA	+	9957
ENSMUSG00000088022.1	 Gm49799	chr17	28446861	28447148	 misc_RNA	+	287
ENSMUSG00000117294.1	 Gm49839	chr17	28457484	28461095	 TEC	-	3611
ENSMUSG00000117304.1	 Gm49861	chr17	28520008	28520250	 processed_pseudogene	+	242
ENSMUSG00000097714.1	 Gm20109	chr17	28522381	28523148	 lncRNA	-	767
ENSMUSG00000066170.7	 E230001N04Rik	chr17	28522720	28525398	 lncRNA	+	2678
ENSMUSG00000095947.1	 Gm25195	chr17	28526332	28526457	 miRNA	+	125
ENSMUSG00000117131.1	 Gm41506	chr17	28528743	28530734	 lncRNA	-	1991
ENSMUSG00000024223.3	 Armc12	chr17	28530806	28539110	 protein_coding	+	8304
ENSMUSG00000024224.5	 Clpsl2	chr17	28549411	28552620	 protein_coding	+	3209
ENSMUSG00000024225.5	 Clps	chr17	28558149	28560766	 protein_coding	-	2617
ENSMUSG00000099152.1	 Mir6969	chr17	28558441	28558501	 miRNA	-	60
ENSMUSG00000062252.9	 Lhfpl5	chr17	28575641	28585679	 protein_coding	+	10038
ENSMUSG00000004865.16	 Srpk1	chr17	28587648	28622709	 protein_coding	-	35061
ENSMUSG00000036196.16	 Slc26a8	chr17	28637783	28690233	 protein_coding	-	52450
ENSMUSG00000053436.15	 Mapk14	chr17	28691329	28748406	 protein_coding	+	57077
ENSMUSG00000117145.1	 Gm4356	chr17	28726083	28726700	 protein_coding	+	617
ENSMUSG00000004864.13	 Mapk13	chr17	28769297	28780233	 protein_coding	+	10936
ENSMUSG00000117255.1	 Gm49864	chr17	28799494	28801623	 lncRNA	-	2129
ENSMUSG00000063952.16	 Brpf3	chr17	28801090	28839949	 protein_coding	+	38859
ENSMUSG00000117301.1	 Gm35883	chr17	28822143	28822757	 lncRNA	-	614
ENSMUSG00000087615.2	 Pnpla1os	chr17	28852055	28859508	 lncRNA	-	7453
ENSMUSG00000043286.12	 Pnpla1	chr17	28858411	28890309	 protein_coding	+	31898
ENSMUSG00000048905.5	 4930539E08Rik	chr17	28896392	28915324	 protein_coding	-	18932
ENSMUSG00000085333.1	 1700030A11Rik	chr17	28905265	28906771	 lncRNA	+	1506
ENSMUSG00000087693.1	 Gm16191	chr17	28925463	28937125	 lncRNA	+	11662
ENSMUSG00000045378.5	 Pxt1	chr17	28933984	28943840	 protein_coding	-	9856
ENSMUSG00000117116.1	 Gm49868	chr17	28946571	28947195	 processed_pseudogene	-	624
ENSMUSG00000117080.1	 1700063J08Rik	chr17	28951855	28952408	 lncRNA	-	553
ENSMUSG00000005936.19	 Kctd20	chr17	28951950	28969549	 protein_coding	+	17599
ENSMUSG00000024006.17	 Stk38	chr17	28970880	29007995	 protein_coding	-	37115
ENSMUSG00000084632.1	 Gm23887	chr17	28989977	28990148	 snRNA	-	171
ENSMUSG00000086154.2	 Gm16196	chr17	29014642	29032568	 lncRNA	-	17926
ENSMUSG00000087308.1	 Gm16195	chr17	29021293	29022402	 lncRNA	+	1109
ENSMUSG00000071172.13	 Srsf3	chr17	29032628	29043373	 protein_coding	+	10745
ENSMUSG00000117007.1	 Gm41556	chr17	29053336	29060167	 lncRNA	+	6831
ENSMUSG00000085912.2	 Trp53cor1	chr17	29057430	29079179	 lncRNA	-	21749
ENSMUSG00000098994.1	 Gm27599	chr17	29059744	29059917	 misc_RNA	+	173
ENSMUSG00000023067.14	 Cdkn1a	chr17	29090976	29100727	 protein_coding	+	9751
ENSMUSG00000117050.1	 1700023B13Rik	chr17	29093416	29094461	 TEC	-	1045
ENSMUSG00000064147.7	 Rab44	chr17	29114145	29148980	 protein_coding	+	34835
ENSMUSG00000067575.5	 Rpl35a-ps3	chr17	29136972	29137304	 processed_pseudogene	-	332
ENSMUSG00000117291.1	 Gm18271	chr17	29154390	29155334	 transcribed_processed_pseudogene	+	944
ENSMUSG00000024008.16	 Cpne5	chr17	29155556	29238167	 protein_coding	-	82611
ENSMUSG00000117610.1	 Gm50054	chr17	29223296	29223441	 TEC	+	145
ENSMUSG00000024007.15	 Ppil1	chr17	29250803	29264186	 protein_coding	-	13383
ENSMUSG00000117614.1	 Gm50068	chr17	29263999	29265208	 lncRNA	+	1209
ENSMUSG00000052712.17	 BC004004	chr17	29268788	29314065	 protein_coding	+	45277
ENSMUSG00000094326.1	 Gm10045	chr17	29308138	29308620	 transcribed_processed_pseudogene	+	482
ENSMUSG00000024011.17	 Pi16	chr17	29317680	29330593	 protein_coding	+	12913
ENSMUSG00000117592.1	 Gm46603	chr17	29319981	29322549	 lncRNA	-	2568
ENSMUSG00000024012.18	 Mtch1	chr17	29332072	29347934	 protein_coding	-	15862
ENSMUSG00000024013.15	 Fgd2	chr17	29360914	29379661	 protein_coding	+	18747
ENSMUSG00000117575.1	 Gm36486	chr17	29430798	29437448	 lncRNA	-	6650
ENSMUSG00000117427.1	 Gm36199	chr17	29432835	29466267	 lncRNA	+	33432
ENSMUSG00000097125.2	 Gm26885	chr17	29446919	29491925	 lncRNA	-	45006
ENSMUSG00000024014.8	 Pim1	chr17	29490753	29496112	 protein_coding	+	5359
ENSMUSG00000091614.2	 Gm17657	chr17	29518642	29549638	 protein_coding	-	30996
ENSMUSG00000079580.9	 Tmem217	chr17	29526007	29552385	 protein_coding	-	26378
ENSMUSG00000042203.8	 Tbc1d22b	chr17	29549785	29606898	 protein_coding	+	57113
ENSMUSG00000099329.2	 Gm28052	chr17	29549799	29682012	 lncRNA	+	132213
ENSMUSG00000089900.2	 Tbc1d22bos	chr17	29578816	29596305	 lncRNA	-	17489
ENSMUSG00000098764.1	 Mir7667	chr17	29595538	29595600	 miRNA	+	62
ENSMUSG00000117376.1	 2010106G04Rik	chr17	29614460	29614770	 lncRNA	-	310
ENSMUSG00000090083.11	 Rnf8	chr17	29614790	29644991	 protein_coding	+	30201
ENSMUSG00000098374.1	 Gm28043	chr17	29614876	29703359	 protein_coding	+	88483
ENSMUSG00000117534.1	 Gm20161	chr17	29652228	29658336	 lncRNA	-	6108
ENSMUSG00000024019.18	 Cmtr1	chr17	29660595	29705979	 protein_coding	+	45384
ENSMUSG00000024018.18	 Ccdc167	chr17	29687357	29717044	 protein_coding	-	29687
ENSMUSG00000117434.1	 1810014P07Rik	chr17	29717072	29719153	 lncRNA	+	2081
ENSMUSG00000117489.1	 Gm50016	chr17	29813629	29819387	 lncRNA	-	5758
ENSMUSG00000043557.16	 Mdga1	chr17	29827949	29970087	 protein_coding	-	142138
ENSMUSG00000086534.2	 Gm16758	chr17	29890084	29897067	 lncRNA	+	6983
ENSMUSG00000117528.1	 Gm50017	chr17	29979320	29982233	 lncRNA	+	2913
ENSMUSG00000117639.1	 Gm50018	chr17	29983680	29983988	 processed_pseudogene	-	308
ENSMUSG00000089524.1	 Gm22327	chr17	29984034	29984141	 snoRNA	-	107
ENSMUSG00000117371.1	 Gm50019	chr17	29997956	30004691	 lncRNA	-	6735
ENSMUSG00000044477.12	 Zfand3	chr17	30004733	30210828	 protein_coding	+	206095
ENSMUSG00000117947.1	 AC132481.1	chr17	30165506	30166385	 TEC	+	879
ENSMUSG00000117974.1	 AC132481.2	chr17	30177475	30178919	 transcribed_processed_pseudogene	+	1444
ENSMUSG00000062202.14	 Btbd9	chr17	30215524	30576488	 protein_coding	-	360964
ENSMUSG00000089222.1	 Gm25049	chr17	30311079	30311151	 snRNA	+	72
ENSMUSG00000117962.1	 AC113540.1	chr17	30395620	30396033	 processed_pseudogene	-	413
ENSMUSG00000117835.1	 AC125544.1	chr17	30450398	30457877	 lncRNA	+	7479
ENSMUSG00000118341.1	 AC174471.1	chr17	30459502	30923831	 lncRNA	-	464329
ENSMUSG00000103207.1	 Gm9874	chr17	30484661	30486124	 TEC	+	1463
ENSMUSG00000117725.1	 AC165962.1	chr17	30576300	30582594	 lncRNA	+	6294
ENSMUSG00000024026.13	 Glo1	chr17	30584936	30626871	 protein_coding	-	41935
ENSMUSG00000118053.1	 AC165962.3	chr17	30591508	30591925	 TEC	+	417
ENSMUSG00000118382.1	 AC165962.4	chr17	30603105	30605211	 transcribed_processed_pseudogene	+	2106
ENSMUSG00000117749.1	 AC165962.2	chr17	30607056	30608265	 TEC	+	1209
ENSMUSG00000099474.1	 1700097N02Rik	chr17	30622441	30626905	 lncRNA	-	4464
ENSMUSG00000033826.10	 Dnah8	chr17	30624354	30877365	 protein_coding	+	253011
ENSMUSG00000094785.1	 Gm24661	chr17	30782026	30782129	 snRNA	-	103
ENSMUSG00000117760.1	 AC166166.1	chr17	30848436	30857436	 lncRNA	-	9000
ENSMUSG00000118205.1	 AC165951.4	chr17	30870931	30871209	 TEC	-	278
ENSMUSG00000118119.1	 AC165951.2	chr17	30873992	30875284	 lncRNA	-	1292
ENSMUSG00000118281.1	 AC165951.5	chr17	30880471	30883429	 lncRNA	+	2958
ENSMUSG00000024027.8	 Glp1r	chr17	30901817	30940791	 protein_coding	+	38974
ENSMUSG00000117786.1	 AC165951.1	chr17	30920338	30963220	 lncRNA	-	42882
ENSMUSG00000118284.1	 AC165951.6	chr17	30945893	30952761	 lncRNA	+	6868
ENSMUSG00000054134.14	 Umodl1	chr17	30954640	31010710	 protein_coding	+	56070
ENSMUSG00000092731.1	 Gm24026	chr17	30967197	30967294	 miRNA	+	97
ENSMUSG00000118169.1	 AC165951.3	chr17	30967683	30970005	 lncRNA	-	2322
ENSMUSG00000024030.7	 Abcg1	chr17	31057675	31117988	 protein_coding	+	60313
ENSMUSG00000089622.1	 Gm25447	chr17	31059604	31059731	 rRNA	+	127
ENSMUSG00000024029.4	 Tff3	chr17	31125306	31129646	 protein_coding	-	4340
ENSMUSG00000024028.7	 Tff2	chr17	31141049	31144282	 protein_coding	-	3233
ENSMUSG00000086010.8	 Gm15318	chr17	31152752	31163054	 lncRNA	+	10302
ENSMUSG00000024032.7	 Tff1	chr17	31161395	31165277	 protein_coding	-	3882
ENSMUSG00000024034.13	 Tmprss3	chr17	31179265	31198977	 protein_coding	-	19712
ENSMUSG00000042345.15	 Ubash3a	chr17	31207873	31246892	 protein_coding	+	39019
ENSMUSG00000117899.1	 AC154652.1	chr17	31247303	31257978	 lncRNA	+	10675
ENSMUSG00000024033.10	 Rsph1	chr17	31255019	31277383	 protein_coding	-	22364
ENSMUSG00000024036.16	 Slc37a1	chr17	31286792	31350739	 protein_coding	+	63947
ENSMUSG00000118295.1	 AC154652.2	chr17	31293121	31296689	 transcribed_processed_pseudogene	-	3568
ENSMUSG00000041119.12	 Pde9a	chr17	31386210	31476310	 protein_coding	+	90100
ENSMUSG00000118157.1	 AC166172.6	chr17	31432992	31435018	 lncRNA	-	2026
ENSMUSG00000118081.1	 AC166172.5	chr17	31446490	31461835	 lncRNA	-	15345
