"GeneSymbol","Class","GeneSymbolClass"
"Gm21920","unprocessed_pseudogene","Gm21920_unprocessed_pseudogene"
"Gm28908","lncRNA","Gm28908_lncRNA"
"Gm28907","unprocessed_pseudogene","Gm28907_unprocessed_pseudogene"
"Gm21749","unprocessed_pseudogene","Gm21749_unprocessed_pseudogene"
"Gm20929","protein_coding","Gm20929_protein_coding"
"Gm28910","unprocessed_pseudogene","Gm28910_unprocessed_pseudogene"
"Gm28909","processed_pseudogene","Gm28909_processed_pseudogene"
"Gm28276","lncRNA","Gm28276_lncRNA"
"Gm28274","lncRNA","Gm28274_lncRNA"
"Gm28275","unprocessed_pseudogene","Gm28275_unprocessed_pseudogene"
"Gm21302","unprocessed_pseudogene","Gm21302_unprocessed_pseudogene"
"Gm28290","unprocessed_pseudogene","Gm28290_unprocessed_pseudogene"
"Gm28292","unprocessed_pseudogene","Gm28292_unprocessed_pseudogene"
"Gm28291","lncRNA","Gm28291_lncRNA"
"Gm28293","lncRNA","Gm28293_lncRNA"
"Gm21740","unprocessed_pseudogene","Gm21740_unprocessed_pseudogene"
"Gm21912","unprocessed_pseudogene","Gm21912_unprocessed_pseudogene"
"Gm28698","unprocessed_pseudogene","Gm28698_unprocessed_pseudogene"
"Gm29304","unprocessed_pseudogene","Gm29304_unprocessed_pseudogene"
"Gm29305","lncRNA","Gm29305_lncRNA"
"Gm29303","lncRNA","Gm29303_lncRNA"
"Gm21894","unprocessed_pseudogene","Gm21894_unprocessed_pseudogene"
"Gm29307","unprocessed_pseudogene","Gm29307_unprocessed_pseudogene"
"Gm29557","lncRNA","Gm29557_lncRNA"
"Gm23052","rRNA","Gm23052_rRNA"
"Gm20927","unprocessed_pseudogene","Gm20927_unprocessed_pseudogene"
"Gm20930","unprocessed_pseudogene","Gm20930_unprocessed_pseudogene"
"Gm29306","unprocessed_pseudogene","Gm29306_unprocessed_pseudogene"
"Gm29300","unprocessed_pseudogene","Gm29300_unprocessed_pseudogene"
"Gm29301","lncRNA","Gm29301_lncRNA"
"Gm20931","protein_coding","Gm20931_protein_coding"
"Gm29559","unprocessed_pseudogene","Gm29559_unprocessed_pseudogene"
"Gm29558","unprocessed_pseudogene","Gm29558_unprocessed_pseudogene"
"Gm29555","lncRNA","Gm29555_lncRNA"
"Gm21733","unprocessed_pseudogene","Gm21733_unprocessed_pseudogene"
"Gm21330","unprocessed_pseudogene","Gm21330_unprocessed_pseudogene"
"Gm28355","lncRNA","Gm28355_lncRNA"
"Gm28354","unprocessed_pseudogene","Gm28354_unprocessed_pseudogene"
"Gm28353","unprocessed_pseudogene","Gm28353_unprocessed_pseudogene"
"Gm28352","lncRNA","Gm28352_lncRNA"
"Gm21858","protein_coding","Gm21858_protein_coding"
"Gm29244","unprocessed_pseudogene","Gm29244_unprocessed_pseudogene"
"Gm28200","processed_pseudogene","Gm28200_processed_pseudogene"
"Gm28201","lncRNA","Gm28201_lncRNA"
"Gm28202","lncRNA","Gm28202_lncRNA"
"Gm28203","processed_pseudogene","Gm28203_processed_pseudogene"
"Gm21340","unprocessed_pseudogene","Gm21340_unprocessed_pseudogene"
"Gm28204","unprocessed_pseudogene","Gm28204_unprocessed_pseudogene"
"Gm28205","unprocessed_pseudogene","Gm28205_unprocessed_pseudogene"
"Gm28206","lncRNA","Gm28206_lncRNA"
"Gm28207","lncRNA","Gm28207_lncRNA"
"Gm28208","lncRNA","Gm28208_lncRNA"
"Gm21851","unprocessed_pseudogene","Gm21851_unprocessed_pseudogene"
"Gm21819","unprocessed_pseudogene","Gm21819_unprocessed_pseudogene"
"Gm29224","unprocessed_pseudogene","Gm29224_unprocessed_pseudogene"
"Gm29223","unprocessed_pseudogene","Gm29223_unprocessed_pseudogene"
"Gm29222","lncRNA","Gm29222_lncRNA"
"Gm29221","lncRNA","Gm29221_lncRNA"
"Gm29220","lncRNA","Gm29220_lncRNA"
"Gm21815","unprocessed_pseudogene","Gm21815_unprocessed_pseudogene"
"Gm29407","unprocessed_pseudogene","Gm29407_unprocessed_pseudogene"
"Gm29405","lncRNA","Gm29405_lncRNA"
"Gm29406","lncRNA","Gm29406_lncRNA"
"Gm20913","unprocessed_pseudogene","Gm20913_unprocessed_pseudogene"
"Gm29404","lncRNA","Gm29404_lncRNA"
"Gm29403","unprocessed_pseudogene","Gm29403_unprocessed_pseudogene"
"Gm28350","unprocessed_pseudogene","Gm28350_unprocessed_pseudogene"
"Gm28964","lncRNA","Gm28964_lncRNA"
"Sly","protein_coding","Sly_protein_coding"
"Gm28165","unprocessed_pseudogene","Gm28165_unprocessed_pseudogene"
"Gm28709","lncRNA","Gm28709_lncRNA"
"Gm28965","lncRNA","Gm28965_lncRNA"
"Gm21868","transcribed_unprocessed_pseudogene","Gm21868_transcribed_unprocessed_pseudogene"
"Gm21943","protein_coding","Gm21943_protein_coding"
"Gm28532","lncRNA","Gm28532_lncRNA"
"Gm28533","transcribed_unprocessed_pseudogene","Gm28533_transcribed_unprocessed_pseudogene"
"Gm28966","lncRNA","Gm28966_lncRNA"
"Gm28961","protein_coding","Gm28961_protein_coding"
"Gm28962","lncRNA","Gm28962_lncRNA"
"Gm28963","lncRNA","Gm28963_lncRNA"
"Gm29466","lncRNA","Gm29466_lncRNA"
"Gm29467","lncRNA","Gm29467_lncRNA"
"Gm21724","unprocessed_pseudogene","Gm21724_unprocessed_pseudogene"
"Gm20963","lncRNA","Gm20963_lncRNA"
"Gm28326","lncRNA","Gm28326_lncRNA"
"Gm28325","lncRNA","Gm28325_lncRNA"
"Gm21405","unprocessed_pseudogene","Gm21405_unprocessed_pseudogene"
"Gm28284","lncRNA","Gm28284_lncRNA"
"Gm29368","lncRNA","Gm29368_lncRNA"
"Gm21861","protein_coding","Gm21861_protein_coding"
"Gm21413","lncRNA","Gm21413_lncRNA"
"Gm28073","lncRNA","Gm28073_lncRNA"
"Gm21419","lncRNA","Gm21419_lncRNA"
"Gm28074","lncRNA","Gm28074_lncRNA"
"Gm21428","lncRNA","Gm21428_lncRNA"
"Gm28072","lncRNA","Gm28072_lncRNA"
"Gm21758","unprocessed_pseudogene","Gm21758_unprocessed_pseudogene"
"Gm29672","lncRNA","Gm29672_lncRNA"
"Gm29131","lncRNA","Gm29131_lncRNA"
"Gm20871","unprocessed_pseudogene","Gm20871_unprocessed_pseudogene"
"Gm29130","lncRNA","Gm29130_lncRNA"
"Gm20978","lncRNA","Gm20978_lncRNA"
"Gm29132","lncRNA","Gm29132_lncRNA"
"Gm21450","lncRNA","Gm21450_lncRNA"
"Gm21843","unprocessed_pseudogene","Gm21843_unprocessed_pseudogene"
"Gm28889","lncRNA","Gm28889_lncRNA"
"Gm28890","lncRNA","Gm28890_lncRNA"
"Gm28891","protein_coding","Gm28891_protein_coding"
"Gm28691","lncRNA","Gm28691_lncRNA"
"Gm28692","lncRNA","Gm28692_lncRNA"
"Gm20794","unprocessed_pseudogene","Gm20794_unprocessed_pseudogene"
"Gm28690","lncRNA","Gm28690_lncRNA"
"Gm28689","lncRNA","Gm28689_lncRNA"
"Gm28687","lncRNA","Gm28687_lncRNA"
"Gm20987","lncRNA","Gm20987_lncRNA"
"Gm21918","unprocessed_pseudogene","Gm21918_unprocessed_pseudogene"
"1700040F15Rik","protein_coding","1700040F15Rik_protein_coding"
"Gm29207","lncRNA","Gm29207_lncRNA"
"Gm29204","lncRNA","Gm29204_lncRNA"
"Gm21489","unprocessed_pseudogene","Gm21489_unprocessed_pseudogene"
"Gm21832","unprocessed_pseudogene","Gm21832_unprocessed_pseudogene"
"Gm21573","unprocessed_pseudogene","Gm21573_unprocessed_pseudogene"
"Gm28179","transcribed_processed_pseudogene","Gm28179_transcribed_processed_pseudogene"
"Gm21577","unprocessed_pseudogene","Gm21577_unprocessed_pseudogene"
"Gm29206","lncRNA","Gm29206_lncRNA"
"Gm29203","lncRNA","Gm29203_lncRNA"
"Gm21497","protein_coding","Gm21497_protein_coding"
"Gm29614","unprocessed_pseudogene","Gm29614_unprocessed_pseudogene"
"Gm29613","processed_pseudogene","Gm29613_processed_pseudogene"
"Gm29612","lncRNA","Gm29612_lncRNA"
"Gm29343","lncRNA","Gm29343_lncRNA"
"Gm29342","lncRNA","Gm29342_lncRNA"
"Gm20803","transcribed_unprocessed_pseudogene","Gm20803_transcribed_unprocessed_pseudogene"
"Gm20804","unprocessed_pseudogene","Gm20804_unprocessed_pseudogene"
"Gm28598","unprocessed_pseudogene","Gm28598_unprocessed_pseudogene"
"Gm28599","unprocessed_pseudogene","Gm28599_unprocessed_pseudogene"
"Gm28600","lncRNA","Gm28600_lncRNA"
"Gm21518","protein_coding","Gm21518_protein_coding"
"Gm28185","unprocessed_pseudogene","Gm28185_unprocessed_pseudogene"
"Gm29037","unprocessed_pseudogene","Gm29037_unprocessed_pseudogene"
"Gm20823","protein_coding","Gm20823_protein_coding"
"Gm21877","unprocessed_pseudogene","Gm21877_unprocessed_pseudogene"
"Gm28835","transcribed_unprocessed_pseudogene","Gm28835_transcribed_unprocessed_pseudogene"
"Gm29548","unprocessed_pseudogene","Gm29548_unprocessed_pseudogene"
"Gm29547","lncRNA","Gm29547_lncRNA"
"Gm29546","unprocessed_pseudogene","Gm29546_unprocessed_pseudogene"
"Gm29545","transcribed_unprocessed_pseudogene","Gm29545_transcribed_unprocessed_pseudogene"
"Gm29544","processed_pseudogene","Gm29544_processed_pseudogene"
"Gm29209","lncRNA","Gm29209_lncRNA"
"Gm29549","lncRNA","Gm29549_lncRNA"
"Gm21530","unprocessed_pseudogene","Gm21530_unprocessed_pseudogene"
"Gm21617","transcribed_unprocessed_pseudogene","Gm21617_transcribed_unprocessed_pseudogene"
"Gm28589","unprocessed_pseudogene","Gm28589_unprocessed_pseudogene"
"Gm29420","unprocessed_pseudogene","Gm29420_unprocessed_pseudogene"
"Gm29421","lncRNA","Gm29421_lncRNA"
"Gm21627","protein_coding","Gm21627_protein_coding"
"Gm29422","unprocessed_pseudogene","Gm29422_unprocessed_pseudogene"
"Gm28808","unprocessed_pseudogene","Gm28808_unprocessed_pseudogene"
"Gm21634","unprocessed_pseudogene","Gm21634_unprocessed_pseudogene"
"Gm28446","unprocessed_pseudogene","Gm28446_unprocessed_pseudogene"
"Gm29060","lncRNA","Gm29060_lncRNA"
"Gm29061","lncRNA","Gm29061_lncRNA"
"Gm20885","unprocessed_pseudogene","Gm20885_unprocessed_pseudogene"
"Gm29062","unprocessed_pseudogene","Gm29062_unprocessed_pseudogene"
"Gm29057","unprocessed_pseudogene","Gm29057_unprocessed_pseudogene"
"Gm29625","lncRNA","Gm29625_lncRNA"
"Gm21654","unprocessed_pseudogene","Gm21654_unprocessed_pseudogene"
"Gm29058","unprocessed_pseudogene","Gm29058_unprocessed_pseudogene"
"Gm29059","unprocessed_pseudogene","Gm29059_unprocessed_pseudogene"
"Gm29628","lncRNA","Gm29628_lncRNA"
"Gm20882","unprocessed_pseudogene","Gm20882_unprocessed_pseudogene"
"Gm20907","unprocessed_pseudogene","Gm20907_unprocessed_pseudogene"
"Gm29624","transcribed_unprocessed_pseudogene","Gm29624_transcribed_unprocessed_pseudogene"
"Gm29623","unprocessed_pseudogene","Gm29623_unprocessed_pseudogene"
"Gm29622","lncRNA","Gm29622_lncRNA"
"Gm29265","lncRNA","Gm29265_lncRNA"
"Gm20908","protein_coding","Gm20908_protein_coding"
"Gm29259","unprocessed_pseudogene","Gm29259_unprocessed_pseudogene"
"Gm28860","transcribed_unprocessed_pseudogene","Gm28860_transcribed_unprocessed_pseudogene"
"Gm28252","lncRNA","Gm28252_lncRNA"
"Gm28859","unprocessed_pseudogene","Gm28859_unprocessed_pseudogene"
"Gm20921","unprocessed_pseudogene","Gm20921_unprocessed_pseudogene"
"Gm28253","transcribed_unprocessed_pseudogene","Gm28253_transcribed_unprocessed_pseudogene"
"Gm21826","unprocessed_pseudogene","Gm21826_unprocessed_pseudogene"
"Gm28254","lncRNA","Gm28254_lncRNA"
"Gm28861","processed_pseudogene","Gm28861_processed_pseudogene"
"Gm28255","unprocessed_pseudogene","Gm28255_unprocessed_pseudogene"
"Gm21171","unprocessed_pseudogene","Gm21171_unprocessed_pseudogene"
"Gm20924","protein_coding","Gm20924_protein_coding"
"Gm28990","transcribed_processed_pseudogene","Gm28990_transcribed_processed_pseudogene"
"Gm21848","unprocessed_pseudogene","Gm21848_unprocessed_pseudogene"
"Gm29457","lncRNA","Gm29457_lncRNA"
"Gm20736","protein_coding","Gm20736_protein_coding"
"Gm28558","unprocessed_pseudogene","Gm28558_unprocessed_pseudogene"
"Gm28560","processed_pseudogene","Gm28560_processed_pseudogene"
"Gm28561","lncRNA","Gm28561_lncRNA"
"Gm29584","lncRNA","Gm29584_lncRNA"
"Gm20936","unprocessed_pseudogene","Gm20936_unprocessed_pseudogene"
"Gm20934","unprocessed_pseudogene","Gm20934_unprocessed_pseudogene"
"Gm29586","transcribed_unprocessed_pseudogene","Gm29586_transcribed_unprocessed_pseudogene"
"Gm21895","unprocessed_pseudogene","Gm21895_unprocessed_pseudogene"
"Gm28134","lncRNA","Gm28134_lncRNA"
"Gm28135","lncRNA","Gm28135_lncRNA"
"Gm20933","unprocessed_pseudogene","Gm20933_unprocessed_pseudogene"
"Gm28133","lncRNA","Gm28133_lncRNA"
"Gm28137","lncRNA","Gm28137_lncRNA"
"Gm28138","lncRNA","Gm28138_lncRNA"
"Gm21837","unprocessed_pseudogene","Gm21837_unprocessed_pseudogene"
"Gm28136","transcribed_unprocessed_pseudogene","Gm28136_transcribed_unprocessed_pseudogene"
"Gm21910","unprocessed_pseudogene","Gm21910_unprocessed_pseudogene"
"Gm29377","transcribed_unprocessed_pseudogene","Gm29377_transcribed_unprocessed_pseudogene"
"Gm21889","unprocessed_pseudogene","Gm21889_unprocessed_pseudogene"
"Gm29378","unprocessed_pseudogene","Gm29378_unprocessed_pseudogene"
"Gm29379","lncRNA","Gm29379_lncRNA"
"Gm29380","lncRNA","Gm29380_lncRNA"
"Gm29381","lncRNA","Gm29381_lncRNA"
"Gm28795","unprocessed_pseudogene","Gm28795_unprocessed_pseudogene"
"Gm20852","protein_coding","Gm20852_protein_coding"
"Gm29003","lncRNA","Gm29003_lncRNA"
"Gm28749","transcribed_unprocessed_pseudogene","Gm28749_transcribed_unprocessed_pseudogene"
"Gm29001","unprocessed_pseudogene","Gm29001_unprocessed_pseudogene"
"Gm29002","unprocessed_pseudogene","Gm29002_unprocessed_pseudogene"
"Ssty2","protein_coding","Ssty2_protein_coding"
"Gm29000","transcribed_unprocessed_pseudogene","Gm29000_transcribed_unprocessed_pseudogene"
"Gm28646","unprocessed_pseudogene","Gm28646_unprocessed_pseudogene"
"Gm28612","lncRNA","Gm28612_lncRNA"
"Gm28613","lncRNA","Gm28613_lncRNA"
"Gm28611","unprocessed_pseudogene","Gm28611_unprocessed_pseudogene"
"Gm21114","unprocessed_pseudogene","Gm21114_unprocessed_pseudogene"
"Gm29633","transcribed_unprocessed_pseudogene","Gm29633_transcribed_unprocessed_pseudogene"
"Gm21794","unprocessed_pseudogene","Gm21794_unprocessed_pseudogene"
"Gm29219","lncRNA","Gm29219_lncRNA"
"Gm29632","lncRNA","Gm29632_lncRNA"
"Gm29631","processed_pseudogene","Gm29631_processed_pseudogene"
"Gm29637","unprocessed_pseudogene","Gm29637_unprocessed_pseudogene"
"Gm20874","unprocessed_pseudogene","Gm20874_unprocessed_pseudogene"
"Gm29082","lncRNA","Gm29082_lncRNA"
"Gm29217","lncRNA","Gm29217_lncRNA"
"Gm29636","lncRNA","Gm29636_lncRNA"
"Gm29635","processed_pseudogene","Gm29635_processed_pseudogene"
"Gm29634","unprocessed_pseudogene","Gm29634_unprocessed_pseudogene"
"Gm29639","unprocessed_pseudogene","Gm29639_unprocessed_pseudogene"
"Gm29218","transcribed_unprocessed_pseudogene","Gm29218_transcribed_unprocessed_pseudogene"
"Gm21806","unprocessed_pseudogene","Gm21806_unprocessed_pseudogene"
"Gm20935","unprocessed_pseudogene","Gm20935_unprocessed_pseudogene"
"Gm29662","lncRNA","Gm29662_lncRNA"
"Gm29660","lncRNA","Gm29660_lncRNA"
"Gm29661","processed_pseudogene","Gm29661_processed_pseudogene"
"Gm29659","unprocessed_pseudogene","Gm29659_unprocessed_pseudogene"
"Gm20937","protein_coding","Gm20937_protein_coding"
"Gm29450","lncRNA","Gm29450_lncRNA"
"Gm29449","lncRNA","Gm29449_lncRNA"
"Gm21867","unprocessed_pseudogene","Gm21867_unprocessed_pseudogene"
"Gm29448","unprocessed_pseudogene","Gm29448_unprocessed_pseudogene"
"Gm21127","unprocessed_pseudogene","Gm21127_unprocessed_pseudogene"
"Gm20816","protein_coding","Gm20816_protein_coding"
"Gm29447","lncRNA","Gm29447_lncRNA"
"Gm29446","lncRNA","Gm29446_lncRNA"
"Gm29452","processed_pseudogene","Gm29452_processed_pseudogene"
"Gm29451","unprocessed_pseudogene","Gm29451_unprocessed_pseudogene"
"Gm20817","protein_coding","Gm20817_protein_coding"
"Gm28633","lncRNA","Gm28633_lncRNA"
"Gm29410","unprocessed_pseudogene","Gm29410_unprocessed_pseudogene"
"Gm28819","transcribed_unprocessed_pseudogene","Gm28819_transcribed_unprocessed_pseudogene"
"Gm28462","lncRNA","Gm28462_lncRNA"
"Gm20818","unprocessed_pseudogene","Gm20818_unprocessed_pseudogene"
"Gm21151","unprocessed_pseudogene","Gm21151_unprocessed_pseudogene"
"Gm29409","lncRNA","Gm29409_lncRNA"
"Gm28632","lncRNA","Gm28632_lncRNA"
"Gm28101","unprocessed_pseudogene","Gm28101_unprocessed_pseudogene"
"Gm33815","protein_coding","Gm33815_protein_coding"
"Gm21160","unprocessed_pseudogene","Gm21160_unprocessed_pseudogene"
"Gm28637","unprocessed_pseudogene","Gm28637_unprocessed_pseudogene"
"Gm28636","unprocessed_pseudogene","Gm28636_unprocessed_pseudogene"
"Gm20932","unprocessed_pseudogene","Gm20932_unprocessed_pseudogene"
"Gm29134","unprocessed_pseudogene","Gm29134_unprocessed_pseudogene"
"Gm28303","unprocessed_pseudogene","Gm28303_unprocessed_pseudogene"
"Gm28304","processed_pseudogene","Gm28304_processed_pseudogene"
"Gm28824","lncRNA","Gm28824_lncRNA"
"Gm28081","lncRNA","Gm28081_lncRNA"
"Gm28080","unprocessed_pseudogene","Gm28080_unprocessed_pseudogene"
"Gm21524","unprocessed_pseudogene","Gm21524_unprocessed_pseudogene"
"Gm28079","protein_coding","Gm28079_protein_coding"
"Gm28302","unprocessed_pseudogene","Gm28302_unprocessed_pseudogene"
"Gm28082","lncRNA","Gm28082_lncRNA"
"Gm21672","unprocessed_pseudogene","Gm21672_unprocessed_pseudogene"
"Gm21118","protein_coding","Gm21118_protein_coding"
"Gm29644","protein_coding","Gm29644_protein_coding"
"Gm29423","protein_coding","Gm29423_protein_coding"
"Gm29424","unprocessed_pseudogene","Gm29424_unprocessed_pseudogene"
"4932431L22Rik","TEC","4932431L22Rik_TEC"
"Gm29425","lncRNA","Gm29425_lncRNA"
"Gm20888","protein_coding","Gm20888_protein_coding"
"Gm28238","lncRNA","Gm28238_lncRNA"
"Gm28433","processed_pseudogene","Gm28433_processed_pseudogene"
"Gm28431","lncRNA","Gm28431_lncRNA"
"Gm28432","lncRNA","Gm28432_lncRNA"
"Gm20886","unprocessed_pseudogene","Gm20886_unprocessed_pseudogene"
"Gm21808","unprocessed_pseudogene","Gm21808_unprocessed_pseudogene"
"Gm28840","transcribed_unprocessed_pseudogene","Gm28840_transcribed_unprocessed_pseudogene"
"Gm28841","unprocessed_pseudogene","Gm28841_unprocessed_pseudogene"
"Gm28842","lncRNA","Gm28842_lncRNA"
"Gm28843","unprocessed_pseudogene","Gm28843_unprocessed_pseudogene"
"Gm28837","unprocessed_pseudogene","Gm28837_unprocessed_pseudogene"
"Gm28838","processed_pseudogene","Gm28838_processed_pseudogene"
"Gm28839","lncRNA","Gm28839_lncRNA"
"Gm20866","unprocessed_pseudogene","Gm20866_unprocessed_pseudogene"
"Gm20868","unprocessed_pseudogene","Gm20868_unprocessed_pseudogene"
"Gm28844","transcribed_processed_pseudogene","Gm28844_transcribed_processed_pseudogene"
"Gm21841","unprocessed_pseudogene","Gm21841_unprocessed_pseudogene"
"Gm28668","lncRNA","Gm28668_lncRNA"
"Gm20869","protein_coding","Gm20869_protein_coding"
"Gm28481","processed_pseudogene","Gm28481_processed_pseudogene"
"Gm28482","lncRNA","Gm28482_lncRNA"
"Gm28485","lncRNA","Gm28485_lncRNA"
"Gm20870","protein_coding","Gm20870_protein_coding"
"Gm28483","unprocessed_pseudogene","Gm28483_unprocessed_pseudogene"
"Gm28484","unprocessed_pseudogene","Gm28484_unprocessed_pseudogene"
"Gm28480","unprocessed_pseudogene","Gm28480_unprocessed_pseudogene"
"Gm20842","unprocessed_pseudogene","Gm20842_unprocessed_pseudogene"
"Gm29179","transcribed_unprocessed_pseudogene","Gm29179_transcribed_unprocessed_pseudogene"
"Gm21880","unprocessed_pseudogene","Gm21880_unprocessed_pseudogene"
"Gm29180","processed_pseudogene","Gm29180_processed_pseudogene"
"Gm29181","unprocessed_pseudogene","Gm29181_unprocessed_pseudogene"
"Gm20843","protein_coding","Gm20843_protein_coding"
"Gm29182","lncRNA","Gm29182_lncRNA"
"Gm20844","unprocessed_pseudogene","Gm20844_unprocessed_pseudogene"
"Gm29178","transcribed_unprocessed_pseudogene","Gm29178_transcribed_unprocessed_pseudogene"
"Gm21757","unprocessed_pseudogene","Gm21757_unprocessed_pseudogene"
"Gm28968","unprocessed_pseudogene","Gm28968_unprocessed_pseudogene"
"Gm28495","processed_pseudogene","Gm28495_processed_pseudogene"
"Gm20846","unprocessed_pseudogene","Gm20846_unprocessed_pseudogene"
"Gm20847","unprocessed_pseudogene","Gm20847_unprocessed_pseudogene"
"Gm20848","unprocessed_pseudogene","Gm20848_unprocessed_pseudogene"
"Gm28969","transcribed_unprocessed_pseudogene","Gm28969_transcribed_unprocessed_pseudogene"
"Gm21766","unprocessed_pseudogene","Gm21766_unprocessed_pseudogene"
"Gm20800","unprocessed_pseudogene","Gm20800_unprocessed_pseudogene"
"Gm21683","unprocessed_pseudogene","Gm21683_unprocessed_pseudogene"
"Gm28677","transcribed_unprocessed_pseudogene","Gm28677_transcribed_unprocessed_pseudogene"
"Gm21855","unprocessed_pseudogene","Gm21855_unprocessed_pseudogene"
"Gm29255","lncRNA","Gm29255_lncRNA"
"Gm20902","unprocessed_pseudogene","Gm20902_unprocessed_pseudogene"
"Gm28678","unprocessed_pseudogene","Gm28678_unprocessed_pseudogene"
"Gm20903","protein_coding","Gm20903_protein_coding"
"Gm28272","unprocessed_pseudogene","Gm28272_unprocessed_pseudogene"
"Gm29256","processed_pseudogene","Gm29256_processed_pseudogene"
"Gm28259","lncRNA","Gm28259_lncRNA"
"Gm28273","unprocessed_pseudogene","Gm28273_unprocessed_pseudogene"
"Gm21715","unprocessed_pseudogene","Gm21715_unprocessed_pseudogene"
"Gm29617","transcribed_unprocessed_pseudogene","Gm29617_transcribed_unprocessed_pseudogene"
"Gm29615","unprocessed_pseudogene","Gm29615_unprocessed_pseudogene"
"Gm29616","lncRNA","Gm29616_lncRNA"
"Gm21784","unprocessed_pseudogene","Gm21784_unprocessed_pseudogene"
"Gm20805","unprocessed_pseudogene","Gm20805_unprocessed_pseudogene"
"Gm29618","unprocessed_pseudogene","Gm29618_unprocessed_pseudogene"
"Gm29109","unprocessed_pseudogene","Gm29109_unprocessed_pseudogene"
"Gm29108","lncRNA","Gm29108_lncRNA"
"Gm29110","protein_coding","Gm29110_protein_coding"
"Gm28781","unprocessed_pseudogene","Gm28781_unprocessed_pseudogene"
"Gm21913","protein_coding","Gm21913_protein_coding"
"Gm28174","lncRNA","Gm28174_lncRNA"
"Gm22832","rRNA","Gm22832_rRNA"
"Gm21076","unprocessed_pseudogene","Gm21076_unprocessed_pseudogene"
"Gm29416","lncRNA","Gm29416_lncRNA"
"Gm25359","rRNA","Gm25359_rRNA"
"Gm21869","unprocessed_pseudogene","Gm21869_unprocessed_pseudogene"
"Gm20813","unprocessed_pseudogene","Gm20813_unprocessed_pseudogene"
"Gm28790","unprocessed_pseudogene","Gm28790_unprocessed_pseudogene"
"Gm29272","unprocessed_pseudogene","Gm29272_unprocessed_pseudogene"
"Gm28789","lncRNA","Gm28789_lncRNA"
"Gm20814","protein_coding","Gm20814_protein_coding"
"Gm28787","unprocessed_pseudogene","Gm28787_unprocessed_pseudogene"
"Gm28788","processed_pseudogene","Gm28788_processed_pseudogene"
"Gm29278","lncRNA","Gm29278_lncRNA"
"Gm21922","unprocessed_pseudogene","Gm21922_unprocessed_pseudogene"
